Date;VTSIM;SPYSIM;VXUSSIM;GLDSIM;CASHX;SHYSIM;IEFSIM;TLTSIM;ZROZSIM;KMLMSIM;DBMFSIM
16/08/1971;10944.32;11341.39;10308;;74097.73;;;;;;
17/08/1971;11021.4;11483.25;10385.37;;74111.75;;;;;;
18/08/1971;10884.61;11325.61;10272.52;;74125.81;;;;;;
19/08/1971;10828.24;11276.56;10205.27;;74139.17;;;;;;
20/08/1971;10830.91;11297.25;10174.12;;74152.85;;;;;;
23/08/1971;10923.09;11403.67;10248.63;;74166.82;;;;;;
24/08/1971;11004.31;11536.38;10284.73;;74180.36;;;;;;
25/08/1971;10987.09;11538.77;10214.13;;74194.29;;;;;;
26/08/1971;10961.05;11520.59;10162.02;;74208.07;;;;;;
27/08/1971;10962.6;11549.28;10115.79;;74221.7;;;;;;
30/08/1971;10888.24;11440.79;10091.37;;74234.78;;;;;;
31/08/1971;10845.85;11386.03;10068;;74247.86;;;;;;
01/09/1971;10855.98;11391.86;10084.64;;74261.11;;;;;;
02/09/1971;10880.26;11418.26;10098.55;;74274.46;;;;;;
03/09/1971;11000.19;11579.54;10149.04;;74287.85;;;;;;
07/09/1971;11049.41;11633.38;10182.5;;74301.35;;;;;;
08/09/1971;11098.89;11656.34;10274.52;;74314.91;;;;;;
09/09/1971;11058.27;11595.87;10256.62;;74328.62;;;;;;
10/09/1971;10983.68;11553.69;10118.27;;74342.43;;;;;;
13/09/1971;10967.58;11514.93;10142.68;;74356.47;;;;;;
14/09/1971;10879.72;11432.74;10049.8;;74370.84;;;;;;
15/09/1971;10891.79;11483.14;10008.22;;74385.15;;;;;;
16/09/1971;10900.14;11471.82;10063.18;;74399.38;;;;;;
17/09/1971;10922.08;11506.88;10060.48;;74413.31;;;;;;
20/09/1971;10879.86;11475.98;10005.02;;74427.25;;;;;;
21/09/1971;10826.32;11438.18;9918.53;;74441.37;;;;;;
22/09/1971;10752.25;11339.36;9887.55;;74455.46;;;;;;
23/09/1971;10738.87;11330.33;9867.17;;74469.49;;;;;;
24/09/1971;10766.52;11305.19;9974.22;;74483.47;;;;;;
27/09/1971;10724.68;11245.51;9967.69;;74497.42;;;;;;
28/09/1971;10758.96;11276.77;10021.65;;74511.23;;;;;;
29/09/1971;10748.59;11280.41;9987.67;;74525.04;;;;;;
30/09/1971;10801.56;11332.39;10040;;74538.64;;;;;;
01/10/1971;10870.91;11401.64;10107.43;;74552.1;;;;;;
04/10/1971;10907.97;11435.2;10154.58;;74565.29;;;;;;
05/10/1971;10907.64;11425.02;10174.2;;74578.82;;;;;;
06/10/1971;10963.82;11508.08;10180.28;;74592.25;;;;;;
07/10/1971;11002.83;11532.44;10242.22;;74605.75;;;;;;
08/10/1971;10917.03;11457.8;10126.85;;74619.16;;;;;;
11/10/1971;10882.64;11441.86;10072.7;;74632.58;;;;;;
12/10/1971;10894.32;11484.63;10032.24;;74645.78;;;;;;
13/10/1971;10846.8;11423.81;9999.67;;74658.94;;;;;;
14/10/1971;10765.04;11321.54;9953.51;;74672.06;;;;;;
15/10/1971;10755.6;11283.74;10006.23;;74685.22;;;;;;
18/10/1971;10737.76;11234.42;10053.71;;74698.41;;;;;;
19/10/1971;10726.1;11195.47;10100.71;;74711.74;;;;;;
20/10/1971;10596.47;11041.41;10009.17;;74724.97;;;;;;
21/10/1971;10574.41;11036.99;9946.19;;74738.25;;;;;;
22/10/1971;10519.07;11034.87;9798.81;;74751.48;;;;;;
25/10/1971;10448.52;10982.1;9685.66;;74764.71;;;;;;
26/10/1971;10394.52;10942;9633;;74777.7;;;;;;
27/10/1971;10300.12;10833.99;9572.76;;74790.67;;;;;;
28/10/1971;10307.97;10854.89;9568.69;;74803.61;;;;;;
29/10/1971;10359.16;10887.3;9618;;74816.4;;;;;;
01/11/1971;10251.31;10724.04;9596.85;;74829.05;;;;;;
02/11/1971;10269.37;10769.11;9592.81;;74841.7;;;;;;
03/11/1971;10415.87;10969.57;9675.16;;74854.06;;;;;;
04/11/1971;10403.65;10957.09;9638.29;;74866.35;;;;;;
05/11/1971;10364.32;10920.44;9580.08;;74878.68;;;;;;
08/11/1971;10355.24;10913.72;9568.76;;74891.1;;;;;;
09/11/1971;10394.87;10923.11;9660.28;;74903.5;;;;;;
10/11/1971;10323.67;10803.59;9676.31;;74915.95;;;;;;
11/11/1971;10237.65;10656.45;9695.24;;74928.38;;;;;;
12/11/1971;10237.62;10657.78;9699.32;;74940.78;;;;;;
15/11/1971;10223.6;10623.44;9724.72;;74953.15;;;;;;
16/11/1971;10312.74;10728.36;9798.91;;74965.34;;;;;;
17/11/1971;10275.03;10745.81;9676.68;;74977.66;;;;;;
18/11/1971;10213.97;10664.27;9643.19;;74989.98;;;;;;
19/11/1971;10184.07;10605.76;9671;;75002.38;;;;;;
22/11/1971;10116.5;10512.71;9666.63;;75015;;;;;;
23/11/1971;10033.63;10441.54;9580.48;;75027.86;;;;;;
24/11/1971;10057.88;10462.44;9613.61;;75040.96;;;;;;
26/11/1971;10190.05;10649.08;9644.13;;75054.07;;;;;;
29/11/1971;10337.94;10819.6;9713.65;;75066.99;;;;;;
30/11/1971;10418.01;10887.69;9792;;75079.92;;;;;;
01/12/1971;10553.39;11055.91;9834.33;;75092.76;;;;;;
02/12/1971;10569.43;11103.28;9819.74;;75105.52;;;;;;
03/12/1971;10701.52;11245.02;9954.38;;75117.88;;;;;;
06/12/1971;10666.12;11183.05;9943.1;;75130.11;;;;;;
07/12/1971;10746.53;11225.82;10077.1;;75142.42;;;;;;
08/12/1971;10691.46;11232.91;9894.95;;75154.64;;;;;;
09/12/1971;10760.11;11238.84;10074.29;;75166.9;;;;;;
10/12/1971;10860.52;11324.19;10188.96;;75179.1;;;;;;
13/12/1971;10914.96;11357.75;10262.54;;75190.92;;;;;;
14/12/1971;10848.79;11324.55;10156.07;;75203.03;;;;;;
15/12/1971;10952.09;11426.01;10275.38;;75215.32;;;;;;
16/12/1971;11093.71;11565.45;10443.18;;75227.44;;;;;;
17/12/1971;11122.99;11626.37;10419.71;;75239.38;;;;;;
20/12/1971;11253.46;11777.51;10529.06;;75251.68;;;;;;
21/12/1971;11287.25;11808.05;10571.49;;75263.87;;;;;;
22/12/1971;11215.76;11737.7;10492.23;;75275.93;;;;;;
23/12/1971;11197.45;11688.23;10527.64;;75287.37;;;;;;
27/12/1971;11255.99;11714.13;10656.9;;75298.67;;;;;;
28/12/1971;11445.43;11831.64;10989.43;;75309.87;;;;;;
29/12/1971;11503.05;11863.34;11079.95;;75321.11;;;;;;
30/12/1971;11517.78;11815.03;11188.25;;75332.17;;;;;;
31/12/1971;11582.74;11852.53;11283;;75343.17;;;;;;
03/01/1972;11516.95;11805.38;11172.89;;75354.2;;;;;;
04/01/1972;11593.58;11855.63;11303.39;;75365.33;;;;;;
05/01/1972;11742.06;11969.66;11512.6;;75376.36;;;;;;
06/01/1972;11745.86;12023.39;11423.09;;75386.98;;;;;;
07/01/1972;11768.84;12020.3;11487.46;;75396.94;;;;;;
10/01/1972;11755.18;12004.45;11454.26;;75405.98;;;;;;
11/01/1972;11842.03;12044.27;11612.45;;75415.61;;;;;;
12/01/1972;11780.79;12038.86;11449.76;;75425.28;;;;;;
13/01/1972;11743.08;11970.84;11469.23;;75434.86;;;;;;
14/01/1972;11795.81;12018.77;11528.42;;75444.41;;;;;;
17/01/1972;11867.96;12056.26;11657.98;;75454.11;;;;;;
18/01/1972;11906.15;12098.4;11679.38;;75463.87;;;;;;
19/01/1972;11863.27;12080.23;11587.31;;75473.75;;;;;;
20/01/1972;11897.72;12081.78;11699.84;;75483.78;;;;;;
21/01/1972;11837.24;12056.66;11566.11;;75494.06;;;;;;
24/01/1972;11732.65;11932.98;11506.39;;75504.6;;;;;;
25/01/1972;11716.65;11949.61;11422.6;;75515.15;;;;;;
26/01/1972;11722.83;11927.97;11471.9;;75525.52;;;;;;
27/01/1972;11911.47;12045.47;11764.71;;75535.83;;;;;;
28/01/1972;12029.2;12123.54;11935.72;;75545.9;;;;;;
31/01/1972;12083.65;12099.58;12103;;75555.94;;;;;;
01/02/1972;12109.49;12109.25;12143.12;;75566.22;;;;;;
02/02/1972;12226.27;12188.48;12336.94;;75576.42;;;;;;
03/02/1972;12152.92;12185.39;12124.19;;75586.53;;;;;;
04/02/1972;12219.74;12212.45;12231.8;;75596.25;;;;;;
07/02/1972;12210.12;12176.89;12282.35;;75605.54;;;;;;
08/02/1972;12209.42;12201.63;12247.22;;75615.12;;;;;;
09/02/1972;12290.02;12297.1;12311.39;;75624.6;;;;;;
10/02/1972;12260.63;12303.28;12216.38;;75633.78;;;;;;
11/02/1972;12262.3;12245.7;12310.95;;75642.75;;;;;;
14/02/1972;12183.09;12190.43;12171.31;;75651.76;;;;;;
15/02/1972;12250.7;12243;12260.28;;75660.95;;;;;;
16/02/1972;12272.8;12312.95;12207.86;;75670.13;;;;;;
17/02/1972;12233.93;12311.02;12102.59;;75679.26;;;;;;
18/02/1972;12222.95;12276.63;12123.32;;75688.57;;;;;;
22/02/1972;12322.96;12279.34;12409.27;;75698.09;;;;;;
23/02/1972;12294.68;12291.32;12296.19;;75707.65;;;;;;
24/02/1972;12373.77;12300.98;12486.83;;75717.26;;;;;;
25/02/1972;12519.13;12387.17;12758.87;;75727.35;;;;;;
28/02/1972;12566.64;12389.88;12881.16;;75737.48;;;;;;
29/02/1972;12585.98;12435.48;12836;;75747.88;;;;;;
01/03/1972;12674.76;12527.46;12900.79;;75758.31;;;;;;
02/03/1972;12696.38;12525.53;12949.14;;75768.77;;;;;;
03/03/1972;12741.85;12598.96;12938.6;;75779.27;;;;;;
06/03/1972;12874.98;12696.74;13142.53;;75789.79;;;;;;
07/03/1972;12840.04;12709.88;13007.35;;75800.5;;;;;;
08/03/1972;12835.75;12721.86;12947.99;;75811.21;;;;;;
09/03/1972;12799.31;12721.09;12834.55;;75822.01;;;;;;
10/03/1972;12671.99;12657.71;12594.65;;75832.96;;;;;;
13/03/1972;12545.77;12537.52;12455.5;;75844.24;;;;;;
14/03/1972;12540.18;12571.53;12369.15;;75855.95;;;;;;
15/03/1972;12601.53;12589.31;12523.88;;75867.81;;;;;;
16/03/1972;12641.3;12561.87;12700.08;;75879.55;;;;;;
17/03/1972;12714.08;12611.7;12842.89;;75891.23;;;;;;
20/03/1972;12674.84;12574.52;12817.51;;75902.89;;;;;;
21/03/1972;12574.48;12470.74;12748.61;;75914.55;;;;;;
22/03/1972;12600.82;12489.66;12784.23;;75925.9;;;;;;
23/03/1972;12712.49;12597.39;12879.44;;75937.29;;;;;;
24/03/1972;12649.66;12571.9;12744.68;;75948.74;;;;;;
27/03/1972;12654.3;12547.58;12805.08;;75960.11;;;;;;
28/03/1972;12609.9;12533.78;12697.49;;75971.68;;;;;;
29/03/1972;12535.25;12455.71;12619.01;;75983.35;;;;;;
30/03/1972;12707.19;12540.07;12968;;75994.9;;;;;;
03/04/1972;12791.69;12574.18;13155.7;;76006.32;;;;;;
04/04/1972;12910.62;12650.36;13352.74;;76017.91;;;;;;
05/04/1972;13072.57;12754.58;13624.42;;76029.43;;;;;;
06/04/1972;13126.75;12817.9;13681.02;;76040.89;;;;;;
07/04/1972;13153.14;12829.81;13690;;76052.36;;;;;;
10/04/1972;13189.58;12811.33;13837.81;;76063.68;;;;;;
11/04/1972;13282.75;12848.95;14020.78;;76075.21;;;;;;
12/04/1972;13359.3;12899.42;14156.68;;76086.74;;;;;;
13/04/1972;13231.84;12869.25;13838.75;;76098.4;;;;;;
14/04/1972;13193.38;12862.46;13712.88;;76109.99;;;;;;
17/04/1972;13119.26;12825.29;13555.8;;76121.62;;;;;;
18/04/1972;13113.97;12857.06;13494.14;;76132.74;;;;;;
19/04/1972;13114.75;12791.84;13649.92;;76143.73;;;;;;
20/04/1972;13121.27;12774.54;13711.02;;76154.52;;;;;;
21/04/1972;13053.06;12758.4;13545.22;;76165.01;;;;;;
24/04/1972;12949.38;12677.99;13400.61;;76175.46;;;;;;
25/04/1972;12868.94;12554.35;13404.96;;76186.19;;;;;;
26/04/1972;12871.97;12528.87;13469.72;;76197.02;;;;;;
27/04/1972;12869.26;12548.95;13433.39;;76207.72;;;;;;
28/04/1972;12923.95;12622.79;13466;;76218.7;;;;;;
01/05/1972;12758.36;12509.67;13198.1;;76229.65;;;;;;
02/05/1972;12724.73;12439.78;13239.08;;76240.69;;;;;;
03/05/1972;12709.6;12430.65;13246.95;;76251.58;;;;;;
04/05/1972;12741.43;12462.42;13281.68;;76262.29;;;;;;
05/05/1972;12775.58;12508.22;13291.44;;76272.64;;;;;;
08/05/1972;12754.26;12452.35;13349.49;;76283.05;;;;;;
09/05/1972;12572.57;12290.16;13162.12;;76294.1;;;;;;
10/05/1972;12637.94;12371;13183.76;;76305.06;;;;;;
11/05/1972;12620.44;12413.29;13029.78;;76316.02;;;;;;
12/05/1972;12687.82;12485.95;13058.81;;76326.93;;;;;;
15/05/1972;12739.92;12543.43;13087.75;;76337.98;;;;;;
16/05/1972;12771.43;12521.45;13230.94;;76349.37;;;;;;
17/05/1972;12859.05;12549.72;13435.77;;76360.82;;;;;;
18/05/1972;13072.95;12673.79;13840.62;;76372.31;;;;;;
19/05/1972;13162.28;12796.7;13871.87;;76383.82;;;;;;
22/05/1972;13229.56;12881.04;13929.44;;76395.31;;;;;;
23/05/1972;13271.75;12892.95;14043.63;;76406.95;;;;;;
24/05/1972;13342.55;12956.26;14146.55;;76418.6;;;;;;
25/05/1972;13384.4;12975.18;14214.02;;76430;;;;;;
26/05/1972;13501.35;12999.93;14519.17;;76441.37;;;;;;
30/05/1972;13494.52;12965.1;14584.56;;76452.9;;;;;;
31/05/1972;13366;12870.68;14383;;76464.46;;;;;;
01/06/1972;13407.86;12890.76;14448.98;;76476.08;;;;;;
02/06/1972;13520.3;12896.83;14757.87;;76487.79;;;;;;
05/06/1972;13413.39;12791.89;14640.17;;76499.42;;;;;;
06/06/1972;13287.52;12722.01;14398.89;;76511.23;;;;;;
07/06/1972;13294.92;12657.97;14551.13;;76523.01;;;;;;
08/06/1972;13266.47;12616.13;14539.25;;76534.73;;;;;;
09/06/1972;13105.32;12568.45;14160.53;;76546.45;;;;;;
12/06/1972;13116.42;12587.36;14172.99;;76558.06;;;;;;
13/06/1972;13242.98;12651.84;14443.51;;76569.72;;;;;;
14/06/1972;13241.37;12751.38;14236.77;;76581.45;;;;;;
15/06/1972;13250.91;12758.61;14280.22;;76593.3;;;;;;
16/06/1972;13224.93;12749.78;14221.5;;76605.31;;;;;;
19/06/1972;13179.08;12721.67;14120.94;;76617.22;;;;;;
20/06/1972;13156.76;12775.92;13958.91;;76629.23;;;;;;
21/06/1972;13172.11;12804.28;13963.52;;76641.31;;;;;;
22/06/1972;13099.32;12792.64;13786.83;;76653.53;;;;;;
23/06/1972;13062.68;12745.71;13779.87;;76665.7;;;;;;
26/06/1972;13019.35;12654.06;13822.29;;76677.81;;;;;;
27/06/1972;13000.84;12642.42;13793.89;;76689.95;;;;;;
28/06/1972;12964;12602.55;13770.57;;76701.73;;;;;;
29/06/1972;12894.55;12580.32;13610.51;;76713.78;;;;;;
30/06/1972;13023.31;12619.28;13892;;76726.14;;;;;;
03/07/1972;13152.56;12661.76;14188.58;;76738.74;;;;;;
05/07/1972;13276.61;12734.84;14418.4;;76751.17;;;;;;
06/07/1972;13406.03;12846.74;14610.34;;76763.41;;;;;;
07/07/1972;13295.47;12806.86;14353.52;;76775.66;;;;;;
10/07/1972;13266.28;12739.93;14402.84;;76787.97;;;;;;
11/07/1972;13251.8;12648.28;14548.22;;76800.55;;;;;;
12/07/1972;13192.66;12599;14500.93;;76812.95;;;;;;
13/07/1972;13095.3;12528.53;14361.77;;76825.27;;;;;;
14/07/1972;13187.01;12591.02;14517.35;;76837.31;;;;;;
17/07/1972;13103.88;12484.08;14496.79;;76849.26;;;;;;
18/07/1972;13043.1;12479.5;14328.64;;76861.37;;;;;;
19/07/1972;13108.33;12517.28;14465.27;;76873.3;;;;;;
20/07/1972;13048.03;12479.76;14363.66;;76885.22;;;;;;
21/07/1972;13152.49;12581.07;14495.17;;76897.24;;;;;;
24/07/1972;13266.46;12730.62;14561.54;;76909.36;;;;;;
25/07/1972;13181.59;12694.27;14378.73;;76921.66;;;;;;
26/07/1972;13313.98;12687.34;14801.61;;76933.75;;;;;;
27/07/1972;13324.34;12659.23;14918.93;;76945.68;;;;;;
28/07/1972;13298.75;12672.3;14827.13;;76957.44;;;;;;
31/07/1972;13271.5;12674.78;14757;;76969.04;;;;;;
01/08/1972;13430.98;12794.91;15002.37;;76980.62;;;;;;
02/08/1972;13610.16;12900.92;15333.54;;76992.14;;;;;;
03/08/1972;13693.69;13002.23;15390.05;;77003.71;;;;;;
04/08/1972;13712.14;13037.65;15351.48;;77015.39;;;;;;
07/08/1972;13623.8;13060.13;15044.16;;77027.15;;;;;;
08/08/1972;13668.55;13070.84;15159.24;;77039.01;;;;;;
09/08/1972;13611.28;13092.14;14947.91;;77050.81;;;;;;
10/08/1972;13706.92;13115.8;15177.38;;77062.62;;;;;;
11/08/1972;13845.42;13222.98;15378.62;;77074.36;;;;;;
14/08/1972;13886.17;13294.87;15383.75;;77086.2;;;;;;
15/08/1972;13773.41;13238.53;15151.79;;77098.22;;;;;;
16/08/1972;13782.89;13192.77;15252.29;;77110.18;;;;;;
17/08/1972;13696.13;13156.43;15042.86;;77122.05;;;;;;
18/08/1972;13754.3;13207.14;15107.5;;77134.05;;;;;;
21/08/1972;13736.18;13203.74;15070.61;;77146.2;;;;;;
22/08/1972;13792.69;13286.21;15105.91;;77158.81;;;;;;
23/08/1972;13794.82;13269.87;15149.05;;77171.61;;;;;;
24/08/1972;13588.54;13125.3;14805.95;;77184.29;;;;;;
25/08/1972;13597.25;13085.43;14899.29;;77197.25;;;;;;
28/08/1972;13576.54;13034.97;14956.65;;77210.3;;;;;;
29/08/1972;13633.55;13057.45;15092.48;;77223.93;;;;;;
30/08/1972;13648.88;13077.57;15101.62;;77237.87;;;;;;
31/08/1972;13633.18;13140.04;14934;;77251.82;;;;;;
01/09/1972;13752.14;13190.76;15183.62;;77265.74;;;;;;
05/09/1972;13717.14;13159.12;15149.88;;77280.09;;;;;;
06/09/1972;13563.34;13080.43;14837.18;;77294.53;;;;;;
07/09/1972;13450.99;13051.15;14583;;77308.95;;;;;;
08/09/1972;13360.42;13035.98;14344.37;;77323.46;;;;;;
11/09/1972;13217.23;12962;14090.59;;77338;;;;;;
12/09/1972;13176.13;12840.96;14200;;77352.49;;;;;;
13/09/1972;13194.3;12892.85;14167.7;;77366.94;;;;;;
14/09/1972;13092.94;12897.68;13859.65;;77381.37;;;;;;
15/09/1972;13104.19;12883.97;13912.41;;77395.74;;;;;;
18/09/1972;13057.45;12861.81;13820.66;;77410.03;;;;;;
19/09/1972;12974.14;12856.23;13589.11;;77424.28;;;;;;
20/09/1972;12954.89;12863.67;13543.98;;77438.5;;;;;;
21/09/1972;12999.46;12845.07;13712.53;;77452.82;;;;;;
22/09/1972;13033.82;12857.25;13793.49;;77467.27;;;;;;
25/09/1972;12973.61;12803.12;13725.23;;77481.63;;;;;;
26/09/1972;13019.97;12812.93;13834;;77495.86;;;;;;
27/09/1972;13212.9;12996.8;14059.39;;77510.04;;;;;;
28/09/1972;13241.28;13080.02;13991.36;;77524.06;;;;;;
29/09/1972;13327.58;13105.22;14210;;77538.06;;;;;;
02/10/1972;13164.06;13060.56;13807.62;;77551.94;;;;;;
03/10/1972;13108.62;13078.66;13627.55;;77566.31;;;;;;
04/10/1972;13083.48;13055.32;13613.3;;77580.75;;;;;;
05/10/1972;12988.46;12914.76;13600.66;;77595.31;;;;;;
06/10/1972;13014.26;13002.71;13521.87;;77609.81;;;;;;
09/10/1972;13073.74;13037.39;13634.92;;77624.32;;;;;;
10/10/1972;13032.08;13049.57;13488.51;;77638.92;;;;;;
11/10/1972;13024.87;12993.07;13571.21;;77653.58;;;;;;
12/10/1972;12886.2;12888.03;13369.82;;77668.4;;;;;;
13/10/1972;12869.4;12809.04;13475.13;;77683.32;;;;;;
16/10/1972;12758.76;12674.41;13399.33;;77698.12;;;;;;
17/10/1972;12878.58;12762.36;13599.4;;77712.98;;;;;;
18/10/1972;12980.83;12845.58;13755.64;;77727.75;;;;;;
19/10/1972;12905.53;12830.53;13562.53;;77742.4;;;;;;
20/10/1972;13021.06;12972.94;13650.59;;77757.03;;;;;;
23/10/1972;13183.37;13105.88;13886.2;;77771.65;;;;;;
24/10/1972;13244.7;13161.87;13983.56;;77786.28;;;;;;
25/10/1972;13226.17;13152.73;13935.67;;77800.91;;;;;;
26/10/1972;13327.5;13186.22;14140.17;;77815.48;;;;;;
27/10/1972;13290.42;13143.94;14099.3;;77830.06;;;;;;
30/10/1972;13366.69;13141.91;14324.42;;77844.7;;;;;;
31/10/1972;13400.36;13260.64;14187;;77859.4;;;;;;
01/11/1972;13596.94;13391.21;14499.22;;77874.08;;;;;;
02/11/1972;13751.99;13459.03;14826.41;;77888.66;;;;;;
03/11/1972;13892.98;13577.76;15020.62;;77903.22;;;;;;
06/11/1972;13913.25;13550.86;15118.89;;77917.63;;;;;;
08/11/1972;13791.72;13477.8;14882.72;;77932.31;;;;;;
09/11/1972;13816.69;13497.08;14935.63;;77946.91;;;;;;
10/11/1972;13940.62;13525.83;15217.14;;77961.51;;;;;;
13/11/1972;13955.55;13547.47;15232.94;;77976.17;;;;;;
14/11/1972;14108.69;13673.3;15464.68;;77990.97;;;;;;
15/11/1972;14033.88;13621.55;15327.46;;78005.63;;;;;;
16/11/1972;14164.55;13697.65;15577.91;;78020.37;;;;;;
17/11/1972;14189.43;13741.79;15564.56;;78035.11;;;;;;
20/11/1972;14232.82;13748.04;15685.54;;78049.85;;;;;;
21/11/1972;14215.41;13830.07;15505.75;;78064.78;;;;;;
22/11/1972;14298.52;13913.27;15589.98;;78079.77;;;;;;
24/11/1972;14334.1;13958.59;15618.11;;78094.8;;;;;;
27/11/1972;14294.5;13895;15597.47;;78109.92;;;;;;
28/11/1972;14194.11;13866.92;15347.11;;78125.04;;;;;;
29/11/1972;14272.76;13874.36;15566.42;;78140.14;;;;;;
30/11/1972;14227.31;13893.64;15359;;78155.27;;;;;;
01/12/1972;14286.38;13979.21;15356.35;;78170.47;;;;;;
04/12/1972;14347.89;14026.9;15448.67;;78185.73;;;;;;
05/12/1972;14249.14;14005.92;15211.87;;78201.25;;;;;;
06/12/1972;14417.53;14058.34;15608.52;;78216.76;;;;;;
07/12/1972;14480.52;14129.71;15678.55;;78232.37;;;;;;
08/12/1972;14475.84;14162;15609.21;;78248.08;;;;;;
11/12/1972;14525.69;14194.3;15698.42;;78263.92;;;;;;
12/12/1972;14508.02;14141.36;15750.52;;78279.6;;;;;;
13/12/1972;14489.69;14131.04;15742.24;;78295.13;;;;;;
14/12/1972;14438.96;14094.68;15676.47;;78310.73;;;;;;
15/12/1972;14499.41;14097.69;15834.35;;78326.49;;;;;;
18/12/1972;14347.56;13937.28;15671.9;;78342.56;;;;;;
19/12/1972;14243.95;13872.23;15470.98;;78358.69;;;;;;
20/12/1972;14218.82;13827.45;15486.32;;78374.71;;;;;;
21/12/1972;14115.31;13729.03;15350.65;;78390.63;;;;;;
22/12/1972;14215.29;13816.57;15497.7;;78406.56;;;;;;
26/12/1972;14238.49;13874.31;15505.58;;78422.58;;;;;;
27/12/1972;14293.16;13951.12;15555.71;;78438.48;;;;;;
29/12/1972;14439.69;14086.34;15693;;78454.48;;;;;;
02/01/1973;14569.73;14213.21;15836.85;;78470.73;;;;;;
03/01/1973;14608.21;14270.95;15850.27;;78486.8;;;;;;
04/01/1973;14612.06;14252.39;15917.02;;78502.75;;;;;;
05/01/1973;14717.12;14310.13;16137.6;;78518.73;;;;;;
08/01/1973;14699.86;14309.45;16089.41;;78534.71;;;;;;
09/01/1973;14622.16;14296.86;15880.66;;78550.82;;;;;;
10/01/1973;14576.34;14262.81;15811.15;;78567;;;;;;
11/01/1973;14755.29;14361.07;16178.71;;78583.31;;;;;;
12/01/1973;14675.65;14250.73;16169.51;;78599.65;;;;;;
15/01/1973;14585.83;14149.93;16126.4;;78616.08;;;;;;
16/01/1973;14560.37;14115.88;16142.44;;78632.81;;;;;;
17/01/1973;14645.88;14181.95;16290.02;;78649.53;;;;;;
18/01/1973;14712.71;14203.93;16447.13;;78666.57;;;;;;
19/01/1973;14735.79;14197.29;16562.08;;78683.93;;;;;;
22/01/1973;14676.43;14131.06;16524.59;;78701.38;;;;;;
23/01/1973;14736.38;14133.96;16742.32;;78718.9;;;;;;
24/01/1973;14573.08;13958.06;16629.27;;78736.61;;;;;;
26/01/1973;14509.02;13926.4;16531.18;;78754.55;;;;;;
29/01/1973;14384.8;13875.66;16289.09;;78772.24;;;;;;
30/01/1973;14399.72;13855.92;16374.14;;78790.02;;;;;;
31/01/1973;14421.6;13881.47;16402;;78807.78;;;;;;
01/02/1973;14294.16;13731.8;16326;;78825.8;;;;;;
02/02/1973;14239.79;13684.64;16265.97;;78843.72;;;;;;
05/02/1973;14303.54;13672.05;16504.11;;78861.52;;;;;;
06/02/1973;14436.73;13699.98;16853.61;;78879.2;;;;;;
07/02/1973;14378.08;13607.53;16880.07;;78896.64;;;;;;
08/02/1973;14361.49;13549.64;16944.73;;78913.67;;;;;;
09/02/1973;14562.74;13732.53;17193.14;;78930.71;;;;;;
12/02/1973;14791.07;13898.73;17597.29;;78947.74;;;;;;
13/02/1973;14929.98;13986.26;17880.3;;78964.98;;;;;;
14/02/1973;14768.84;13787.72;17777.99;;78981.99;;;;;;
15/02/1973;14627.17;13711.96;17522.46;;78998.82;;;;;;
16/02/1973;14729.78;13776.84;17737.2;;79015.75;;;;;;
20/02/1973;14778.12;13828.61;17811.72;;79033.21;;;;;;
21/02/1973;14723.87;13745.7;17848.68;;79050.84;;;;;;
22/02/1973;14755.25;13717.61;18030.15;;79068.28;;;;;;
23/02/1973;14700.46;13566.76;18165.63;;79085.69;;;;;;
26/02/1973;14630.42;13452.86;18192.29;;79103.77;;;;;;
27/02/1973;14480.83;13300.82;18037.63;;79122.29;;;;;;
28/02/1973;14552.31;13395.5;18083;;79140.66;;;;;;
01/03/1973;14445.91;13322.12;17935.42;;79158.84;;;;;;
02/03/1973;14549.75;13470.44;18016.97;;79176.91;;;;;;
05/03/1973;14528.06;13519.82;17831.74;;79195.1;;;;;;
06/03/1973;14625.07;13690.78;17772.94;;79213.76;;;;;;
07/03/1973;14723.4;13734.2;17973.69;;79232.22;;;;;;
08/03/1973;14676.27;13709.7;17877.9;;79250.55;;;;;;
09/03/1973;14673.95;13658.97;17968.84;;79268.91;;;;;;
12/03/1973;14694.65;13669.02;18037.9;;79287.41;;;;;;
13/03/1973;14755.13;13744.63;18103.56;;79306.29;;;;;;
14/03/1973;14861.71;13805.93;18363.7;;79325.36;;;;;;
15/03/1973;14720.37;13705.14;18111.19;;79344.59;;;;;;
16/03/1973;14687.43;13636.23;18151.26;;79364.14;;;;;;
19/03/1973;14549.63;13473.22;18060.36;;79383.73;;;;;;
20/03/1973;14449.06;13448.32;17824.09;;79403.7;;;;;;
21/03/1973;14277.64;13274.5;17636.38;;79423.71;;;;;;
22/03/1973;14179.36;13077.86;17790.93;;79443.6;;;;;;
23/03/1973;14249.29;13084.18;18013.99;;79463.49;;;;;;
26/03/1973;14307.36;13201;17982.02;;79483.14;;;;;;
27/03/1973;14542.52;13409.1;18333.29;;79502.88;;;;;;
28/03/1973;14635.56;13417.83;18624.06;;79522.7;;;;;;
29/03/1973;14753.6;13550.26;18716.13;;79542.54;;;;;;
30/03/1973;14601.64;13408.86;18484;;79562.75;;;;;;
02/04/1973;14474.44;13249.46;18412.75;;79583.14;;;;;;
